nt_pos	gene	log2_ratio	compare	scope
1455	MSMEG_0001	0.0494593156058041	conAtc2connoAtc	CDS_Known_medConfi
1493	MSMEG_0001	-0.0154757746148262	conAtc2connoAtc	CDS_Known_medConfi
1505	MSMEG_0001	-0.0628818864359808	conAtc2connoAtc	CDS_Known_medConfi
1649	MSMEG_0001	0.0235386210443433	conAtc2connoAtc	CDS_Known_medConfi
1663	MSMEG_0001	0.0379019017782552	conAtc2connoAtc	CDS_Known_medConfi
1666	MSMEG_0001	0.0329331104508013	conAtc2connoAtc	CDS_Known_medConfi
5127	MSMEG_0005	0.0832192072472537	conAtc2connoAtc	CDS_Known_medConfi
5265	MSMEG_0005	0.0867804519350179	conAtc2connoAtc	CDS_Known_medConfi
5377	MSMEG_0005	0.193516542425549	conAtc2connoAtc	CDS_Known_medConfi
6652	MSMEG_0006	-0.101890294638179	conAtc2connoAtc	CDS_Known_medConfi
6926	MSMEG_0006	-0.0941521577386802	conAtc2connoAtc	CDS_Known_medConfi
8195	MSMEG_0006	0.107586996833672	conAtc2connoAtc	CDS_Known_medConfi
9502	MSMEG_0007	0.0617960894583367	conAtc2connoAtc	CDS_Known_medConfi
9515	MSMEG_0007	0.0981147732873057	conAtc2connoAtc	CDS_Known_medConfi
9568	MSMEG_0007	0.0813463688953911	conAtc2connoAtc	CDS_Known_medConfi
45242	MSMEG_0024	0.00510190080672552	conAtc2connoAtc	CDS_Known_medConfi
47914	MSMEG_0029	0.192755860594232	conAtc2connoAtc	CDS_Known_medConfi
61748	MSMEG_0044	0.52796825297018	conAtc2connoAtc	CDS_Known_medConfi
61816	MSMEG_0044	0.627852122923751	conAtc2connoAtc	CDS_Known_medConfi
61856	MSMEG_0044	0.18776884113377	conAtc2connoAtc	CDS_Known_medConfi
65035	MSMEG_0045	0.0865026398667147	conAtc2connoAtc	CDS_Known_medConfi
65788	MSMEG_0045	0.0607850855127142	conAtc2connoAtc	CDS_Known_medConfi
66051	MSMEG_0046	0.161738300519965	conAtc2connoAtc	CDS_Known_medConfi
66361	MSMEG_0046	-0.161563725136413	conAtc2connoAtc	CDS_Known_medConfi
66425	MSMEG_0046	-0.247640516260749	conAtc2connoAtc	CDS_Known_medConfi
66438	MSMEG_0046	-0.212134403976245	conAtc2connoAtc	CDS_Known_medConfi
71214	MSMEG_0052	0.105145650913562	conAtc2connoAtc	CDS_Known_medConfi
76105	MSMEG_0055	0.101328552405089	conAtc2connoAtc	CDS_Known_medConfi
76217	MSMEG_0056	-0.0822216777039153	conAtc2connoAtc	CDS_Known_medConfi
76288	MSMEG_0056	-0.0747840112928918	conAtc2connoAtc	CDS_Known_medConfi
76438	MSMEG_0056	0.179634005043684	conAtc2connoAtc	CDS_Known_medConfi
76450	MSMEG_0056	0.230276534458063	conAtc2connoAtc	CDS_Known_medConfi
77688	MSMEG_0058	0.0100733890906077	conAtc2connoAtc	CDS_Known_medConfi
79484	MSMEG_0059	0.0205711325316803	conAtc2connoAtc	CDS_Known_medConfi
79636	MSMEG_0059	-0.00654485911500703	conAtc2connoAtc	CDS_Known_medConfi
79679	MSMEG_0060	0.0841846555844556	conAtc2connoAtc	CDS_Known_medConfi
80438	MSMEG_0060	0.436784121822078	conAtc2connoAtc	CDS_Known_medConfi
80675	MSMEG_0060	-0.0704063730555971	conAtc2connoAtc	CDS_Known_medConfi
80731	MSMEG_0060	-0.0861692023083223	conAtc2connoAtc	CDS_Known_medConfi
80939	MSMEG_0060	-0.00890930721181231	conAtc2connoAtc	CDS_Known_medConfi
81093	MSMEG_0061	0.0315579609913717	conAtc2connoAtc	CDS_Known_medConfi
81281	MSMEG_0061	-0.0268753330598324	conAtc2connoAtc	CDS_Known_medConfi
81860	MSMEG_0061	-0.1272779993281	conAtc2connoAtc	CDS_Known_medConfi
82145	MSMEG_0061	-0.310090204492243	conAtc2connoAtc	CDS_Known_medConfi
82303	MSMEG_0061	-0.0791937930504008	conAtc2connoAtc	CDS_Known_medConfi
82594	MSMEG_0061	0.331711227917731	conAtc2connoAtc	CDS_Known_medConfi
83027	MSMEG_0061	0.10059609112184	conAtc2connoAtc	CDS_Known_medConfi
84093	MSMEG_0062	-0.0325990656133799	conAtc2connoAtc	CDS_Known_medConfi
84161	MSMEG_0062	0.180609593671165	conAtc2connoAtc	CDS_Known_medConfi
84976	MSMEG_0062	0.184537674235925	conAtc2connoAtc	CDS_Known_medConfi
85054	MSMEG_0062	0.205072114466135	conAtc2connoAtc	CDS_Known_medConfi
85981	MSMEG_0064	-0.0160642999719706	conAtc2connoAtc	CDS_Known_medConfi
86296	MSMEG_0064	0.0269443628352125	conAtc2connoAtc	CDS_Known_medConfi
86472	MSMEG_0064	0.0307571791310759	conAtc2connoAtc	CDS_Known_medConfi
86676	MSMEG_0064	0.0820993616327345	conAtc2connoAtc	CDS_Known_medConfi
86824	MSMEG_0064	0.348566281943152	conAtc2connoAtc	CDS_Known_medConfi
86827	MSMEG_0064	0.278772221802875	conAtc2connoAtc	CDS_Known_medConfi
86833	MSMEG_0064	0.271898202335764	conAtc2connoAtc	CDS_Known_medConfi
