nt_pos	gene	log2_ratio	compare	scope
42269	MSMEG_0020	0.244146907249506	conAtc2connoAtc	CDS_Known_highConfi
48333	MSMEG_0028	0.18386153553497	conAtc2connoAtc	CDS_Known_highConfi
48534	MSMEG_0028	0.115214603433206	conAtc2connoAtc	CDS_Known_highConfi
49467	MSMEG_0028	-0.0244013618698613	conAtc2connoAtc	CDS_Known_highConfi
50046	MSMEG_0028	-0.08093787132921	conAtc2connoAtc	CDS_Known_highConfi
50153	MSMEG_0030	-0.0264385056550691	conAtc2connoAtc	CDS_Known_highConfi
50158	MSMEG_0030	-0.0530849182273815	conAtc2connoAtc	CDS_Known_highConfi
50237	MSMEG_0030	-0.0360011470893524	conAtc2connoAtc	CDS_Known_highConfi
50361	MSMEG_0030	-0.0751830996549263	conAtc2connoAtc	CDS_Known_highConfi
50386	MSMEG_0030	-0.126843749724425	conAtc2connoAtc	CDS_Known_highConfi
51727	MSMEG_0031	0.0469999199742682	conAtc2connoAtc	CDS_Known_highConfi
51759	MSMEG_0031	-0.0380770468188617	conAtc2connoAtc	CDS_Known_highConfi
51823	MSMEG_0031	-0.0330441626473237	conAtc2connoAtc	CDS_Known_highConfi
51965	MSMEG_0031	0.106450825934696	conAtc2connoAtc	CDS_Known_highConfi
54152	MSMEG_0032	0.0454250103987452	conAtc2connoAtc	CDS_Known_highConfi
54332	MSMEG_0033	0.0965785383025142	conAtc2connoAtc	CDS_Known_highConfi
54353	MSMEG_0033	0.139788583103373	conAtc2connoAtc	CDS_Known_highConfi
54518	MSMEG_0033	0.0399764549279758	conAtc2connoAtc	CDS_Known_highConfi
54829	MSMEG_0033	-0.0234498345209484	conAtc2connoAtc	CDS_Known_highConfi
55296	MSMEG_0033	0.0639123356745067	conAtc2connoAtc	CDS_Known_highConfi
67849	MSMEG_0047	-0.0306941656252476	conAtc2connoAtc	CDS_Known_highConfi
73760	MSMEG_0053	-0.232835877408141	conAtc2connoAtc	CDS_Known_highConfi
73855	MSMEG_0053	-0.149325842587814	conAtc2connoAtc	CDS_Known_highConfi
73865	MSMEG_0053	-0.235189091107704	conAtc2connoAtc	CDS_Known_highConfi
101816	MSMEG_0077	0.103397300194012	conAtc2connoAtc	CDS_Known_highConfi
101843	MSMEG_0077	0.122956483805635	conAtc2connoAtc	CDS_Known_highConfi
101992	MSMEG_0077	-0.118697306019447	conAtc2connoAtc	CDS_Known_highConfi
102156	MSMEG_0078	-0.0229896545221871	conAtc2connoAtc	CDS_Known_highConfi
102274	MSMEG_0078	0.0749084614748052	conAtc2connoAtc	CDS_Known_highConfi
102373	MSMEG_0078	0.0623852255798639	conAtc2connoAtc	CDS_Known_highConfi
102418	MSMEG_0078	-0.0236410275396076	conAtc2connoAtc	CDS_Known_highConfi
102533	MSMEG_0078	-0.0290426634673614	conAtc2connoAtc	CDS_Known_highConfi
102566	MSMEG_0078	-0.0848616786937133	conAtc2connoAtc	CDS_Known_highConfi
102625	MSMEG_0078	-0.0623775292038543	conAtc2connoAtc	CDS_Known_highConfi
104675	MSMEG_0082	0.041678517681705	conAtc2connoAtc	CDS_Known_highConfi
104681	MSMEG_0082	0.122063027634669	conAtc2connoAtc	CDS_Known_highConfi
104684	MSMEG_0082	0.0895440258302186	conAtc2connoAtc	CDS_Known_highConfi
104692	MSMEG_0082	-0.0112430923790969	conAtc2connoAtc	CDS_Known_highConfi
104733	MSMEG_0082	0.246975084349648	conAtc2connoAtc	CDS_Known_highConfi
104783	MSMEG_0082	-0.0572684384083933	conAtc2connoAtc	CDS_Known_highConfi
106204	MSMEG_0083	-0.060993309210391	conAtc2connoAtc	CDS_Known_highConfi
106263	MSMEG_0083	-0.0146770019458368	conAtc2connoAtc	CDS_Known_highConfi
106462	MSMEG_0083	0.248125254450275	conAtc2connoAtc	CDS_Known_highConfi
107873	MSMEG_0085	-0.0938881913801746	conAtc2connoAtc	CDS_Known_highConfi
107932	MSMEG_0085	0.390503432575541	conAtc2connoAtc	CDS_Known_highConfi
107975	MSMEG_0085	0.58303735599046	conAtc2connoAtc	CDS_Known_highConfi
108004	MSMEG_0085	0.285625153542439	conAtc2connoAtc	CDS_Known_highConfi
108902	MSMEG_0085	0.193365442593013	conAtc2connoAtc	CDS_Known_highConfi
108908	MSMEG_0085	0.205838779016639	conAtc2connoAtc	CDS_Known_highConfi
109028	MSMEG_0085	-0.0177902258936033	conAtc2connoAtc	CDS_Known_highConfi
109044	MSMEG_0085	0.0281122022050846	conAtc2connoAtc	CDS_Known_highConfi
109879	MSMEG_0086	-0.201195610593282	conAtc2connoAtc	CDS_Known_highConfi
109911	MSMEG_0086	-0.232391918337842	conAtc2connoAtc	CDS_Known_highConfi
109943	MSMEG_0086	-0.264313735859034	conAtc2connoAtc	CDS_Known_highConfi
110332	MSMEG_0086	-0.00277958746284773	conAtc2connoAtc	CDS_Known_highConfi
